employee_id,skill_id,proficiency
c795c8aacb4de974d3bfc54a8b657350,S016,4
c795c8aacb4de974d3bfc54a8b657350,S034,4
c795c8aacb4de974d3bfc54a8b657350,S021,4
c795c8aacb4de974d3bfc54a8b657350,S040,4
c795c8aacb4de974d3bfc54a8b657350,S027,4
c795c8aacb4de974d3bfc54a8b657350,S011,5
a81903d3e74cdb3985cd8366d319e291,S031,3
a81903d3e74cdb3985cd8366d319e291,S032,4
a81903d3e74cdb3985cd8366d319e291,S040,1
a81903d3e74cdb3985cd8366d319e291,S013,2
a81903d3e74cdb3985cd8366d319e291,S038,1
a81903d3e74cdb3985cd8366d319e291,S027,1
a81903d3e74cdb3985cd8366d319e291,S002,2
5f2d1ee0bf35d03aebf8ef6daaaf8736,S031,5
5f2d1ee0bf35d03aebf8ef6daaaf8736,S029,4
5f2d1ee0bf35d03aebf8ef6daaaf8736,S037,5
5f2d1ee0bf35d03aebf8ef6daaaf8736,S019,4
5f2d1ee0bf35d03aebf8ef6daaaf8736,S012,5
5f2d1ee0bf35d03aebf8ef6daaaf8736,S018,5
5f2d1ee0bf35d03aebf8ef6daaaf8736,S026,5
5f2d1ee0bf35d03aebf8ef6daaaf8736,S035,4
5f2d1ee0bf35d03aebf8ef6daaaf8736,S030,2
5f2d1ee0bf35d03aebf8ef6daaaf8736,S043,5
5f2d1ee0bf35d03aebf8ef6daaaf8736,S010,3
a3fd7b28f98b5c53f929c5fa8f99de81,S016,3
a3fd7b28f98b5c53f929c5fa8f99de81,S003,3
a3fd7b28f98b5c53f929c5fa8f99de81,S043,3
a3fd7b28f98b5c53f929c5fa8f99de81,S007,2
a3fd7b28f98b5c53f929c5fa8f99de81,S034,5
a3fd7b28f98b5c53f929c5fa8f99de81,S027,2
a3fd7b28f98b5c53f929c5fa8f99de81,S021,4
a3fd7b28f98b5c53f929c5fa8f99de81,S012,3
a3fd7b28f98b5c53f929c5fa8f99de81,S020,3
a3fd7b28f98b5c53f929c5fa8f99de81,S011,3
a3fd7b28f98b5c53f929c5fa8f99de81,S030,4
a3fd7b28f98b5c53f929c5fa8f99de81,S018,4
a3fd7b28f98b5c53f929c5fa8f99de81,S033,3
e3efc69934b68af8cbe412afea009473,S023,3
e3efc69934b68af8cbe412afea009473,S007,4
e3efc69934b68af8cbe412afea009473,S044,5
e3efc69934b68af8cbe412afea009473,S012,5
e3efc69934b68af8cbe412afea009473,S009,4
e3efc69934b68af8cbe412afea009473,S019,4
e3efc69934b68af8cbe412afea009473,S033,3
e3efc69934b68af8cbe412afea009473,S017,5
e3efc69934b68af8cbe412afea009473,S011,5
e3efc69934b68af8cbe412afea009473,S026,4
e3efc69934b68af8cbe412afea009473,S014,5
e3efc69934b68af8cbe412afea009473,S030,4
e3efc69934b68af8cbe412afea009473,S001,4
e3efc69934b68af8cbe412afea009473,S021,5
8fa04125218ad1a5cd59813cb43c2264,S005,3
8fa04125218ad1a5cd59813cb43c2264,S011,2
8fa04125218ad1a5cd59813cb43c2264,S039,3
8fa04125218ad1a5cd59813cb43c2264,S026,3
8fa04125218ad1a5cd59813cb43c2264,S041,3
8fa04125218ad1a5cd59813cb43c2264,S023,4
8fa04125218ad1a5cd59813cb43c2264,S007,4
8fa04125218ad1a5cd59813cb43c2264,S008,5
8fa04125218ad1a5cd59813cb43c2264,S028,3
8fa04125218ad1a5cd59813cb43c2264,S043,2
8fa04125218ad1a5cd59813cb43c2264,S003,3
daf331eae8ac9df40c0e46b97e026bfb,S035,3
daf331eae8ac9df40c0e46b97e026bfb,S027,4
daf331eae8ac9df40c0e46b97e026bfb,S023,4
daf331eae8ac9df40c0e46b97e026bfb,S002,3
daf331eae8ac9df40c0e46b97e026bfb,S039,4
daf331eae8ac9df40c0e46b97e026bfb,S011,2
daf331eae8ac9df40c0e46b97e026bfb,S005,4
daf331eae8ac9df40c0e46b97e026bfb,S038,3
daf331eae8ac9df40c0e46b97e026bfb,S019,3
daf331eae8ac9df40c0e46b97e026bfb,S003,3
daf331eae8ac9df40c0e46b97e026bfb,S031,4
6044067883e05417d3068a05788b6c7d,S036,3
6044067883e05417d3068a05788b6c7d,S007,4
6044067883e05417d3068a05788b6c7d,S031,3
6044067883e05417d3068a05788b6c7d,S021,4
6044067883e05417d3068a05788b6c7d,S012,4
6044067883e05417d3068a05788b6c7d,S018,4
6044067883e05417d3068a05788b6c7d,S034,4
6044067883e05417d3068a05788b6c7d,S004,4
6044067883e05417d3068a05788b6c7d,S009,4
6044067883e05417d3068a05788b6c7d,S010,5
6044067883e05417d3068a05788b6c7d,S013,4
6044067883e05417d3068a05788b6c7d,S033,4
6044067883e05417d3068a05788b6c7d,S001,3
c828657243026c9d806050ec7ca11f35,S032,3
c828657243026c9d806050ec7ca11f35,S036,2
c828657243026c9d806050ec7ca11f35,S006,2
c828657243026c9d806050ec7ca11f35,S031,2
c828657243026c9d806050ec7ca11f35,S012,1
c828657243026c9d806050ec7ca11f35,S026,1
cd2a17b772ed0241421ff82f1015e4a8,S037,3
cd2a17b772ed0241421ff82f1015e4a8,S014,3
cd2a17b772ed0241421ff82f1015e4a8,S010,2
cd2a17b772ed0241421ff82f1015e4a8,S019,4
cd2a17b772ed0241421ff82f1015e4a8,S013,3
cd2a17b772ed0241421ff82f1015e4a8,S034,2
cd2a17b772ed0241421ff82f1015e4a8,S020,5
cd2a17b772ed0241421ff82f1015e4a8,S043,3
cd2a17b772ed0241421ff82f1015e4a8,S018,3
cd2a17b772ed0241421ff82f1015e4a8,S033,3
cd2a17b772ed0241421ff82f1015e4a8,S001,3
e5d3909c0ed95004de1facb8e4492c89,S038,5
e5d3909c0ed95004de1facb8e4492c89,S018,4
e5d3909c0ed95004de1facb8e4492c89,S023,4
e5d3909c0ed95004de1facb8e4492c89,S001,4
e5d3909c0ed95004de1facb8e4492c89,S022,5
e5d3909c0ed95004de1facb8e4492c89,S020,3
e5d3909c0ed95004de1facb8e4492c89,S036,4
e5d3909c0ed95004de1facb8e4492c89,S029,5
e5d3909c0ed95004de1facb8e4492c89,S014,4
e5d3909c0ed95004de1facb8e4492c89,S019,3
4f5566bb9d0665201ac3023a366a2499,S039,3
4f5566bb9d0665201ac3023a366a2499,S030,3
4f5566bb9d0665201ac3023a366a2499,S042,1
4f5566bb9d0665201ac3023a366a2499,S043,3
4f5566bb9d0665201ac3023a366a2499,S045,3
4f5566bb9d0665201ac3023a366a2499,S012,3
4f5566bb9d0665201ac3023a366a2499,S041,1
4f5566bb9d0665201ac3023a366a2499,S016,3
4f5566bb9d0665201ac3023a366a2499,S008,3
4f5566bb9d0665201ac3023a366a2499,S014,3
b9b670f2803b1d232e145764b6348be2,S007,3
b9b670f2803b1d232e145764b6348be2,S010,3
b9b670f2803b1d232e145764b6348be2,S003,2
b9b670f2803b1d232e145764b6348be2,S045,3
b9b670f2803b1d232e145764b6348be2,S006,3
b9b670f2803b1d232e145764b6348be2,S011,3
b9b670f2803b1d232e145764b6348be2,S032,3
b9b670f2803b1d232e145764b6348be2,S042,3
b9b670f2803b1d232e145764b6348be2,S029,2
b9b670f2803b1d232e145764b6348be2,S016,2
b9b670f2803b1d232e145764b6348be2,S026,5
c4ebf2f44d7246385aea65c843fb20ad,S030,3
c4ebf2f44d7246385aea65c843fb20ad,S033,4
c4ebf2f44d7246385aea65c843fb20ad,S006,4
c4ebf2f44d7246385aea65c843fb20ad,S025,3
c4ebf2f44d7246385aea65c843fb20ad,S005,5
c4ebf2f44d7246385aea65c843fb20ad,S017,4
c4ebf2f44d7246385aea65c843fb20ad,S010,4
c4ebf2f44d7246385aea65c843fb20ad,S039,4
c4ebf2f44d7246385aea65c843fb20ad,S024,4
c4ebf2f44d7246385aea65c843fb20ad,S032,4
c4ebf2f44d7246385aea65c843fb20ad,S040,5
c4ebf2f44d7246385aea65c843fb20ad,S020,3
c4ebf2f44d7246385aea65c843fb20ad,S011,4
707111281acb2d6900220b3847afc148,S026,2
707111281acb2d6900220b3847afc148,S024,3
707111281acb2d6900220b3847afc148,S015,1
707111281acb2d6900220b3847afc148,S041,2
707111281acb2d6900220b3847afc148,S014,3
707111281acb2d6900220b3847afc148,S043,4
707111281acb2d6900220b3847afc148,S001,2
707111281acb2d6900220b3847afc148,S005,2
707111281acb2d6900220b3847afc148,S019,4
707111281acb2d6900220b3847afc148,S035,3
5cb3e18ad6fb1ee574030b1828efd106,S007,5
5cb3e18ad6fb1ee574030b1828efd106,S028,5
5cb3e18ad6fb1ee574030b1828efd106,S035,4
5cb3e18ad6fb1ee574030b1828efd106,S018,4
5cb3e18ad6fb1ee574030b1828efd106,S002,4
5cb3e18ad6fb1ee574030b1828efd106,S006,5
5cb3e18ad6fb1ee574030b1828efd106,S043,4
5cb3e18ad6fb1ee574030b1828efd106,S010,4
5cb3e18ad6fb1ee574030b1828efd106,S005,5
5cb3e18ad6fb1ee574030b1828efd106,S023,4
5cb3e18ad6fb1ee574030b1828efd106,S033,5
5cb3e18ad6fb1ee574030b1828efd106,S044,5
5cb3e18ad6fb1ee574030b1828efd106,S004,5
5cb3e18ad6fb1ee574030b1828efd106,S001,5
6024bd2defc7de5376c316779c02e106,S017,1
6024bd2defc7de5376c316779c02e106,S011,1
6024bd2defc7de5376c316779c02e106,S025,1
6024bd2defc7de5376c316779c02e106,S003,1
6024bd2defc7de5376c316779c02e106,S015,3
6024bd2defc7de5376c316779c02e106,S034,2
6024bd2defc7de5376c316779c02e106,S002,1
6024bd2defc7de5376c316779c02e106,S009,3
fff23f3b1865be6bc042db3e227b0eee,S012,2
fff23f3b1865be6bc042db3e227b0eee,S011,3
fff23f3b1865be6bc042db3e227b0eee,S031,1
fff23f3b1865be6bc042db3e227b0eee,S016,2
fff23f3b1865be6bc042db3e227b0eee,S017,1
21bc1bda0cae1375afe80b337ff6b7ee,S005,4
21bc1bda0cae1375afe80b337ff6b7ee,S040,5
21bc1bda0cae1375afe80b337ff6b7ee,S008,4
21bc1bda0cae1375afe80b337ff6b7ee,S027,3
21bc1bda0cae1375afe80b337ff6b7ee,S012,3
21bc1bda0cae1375afe80b337ff6b7ee,S019,3
21bc1bda0cae1375afe80b337ff6b7ee,S016,4
21bc1bda0cae1375afe80b337ff6b7ee,S010,5
21bc1bda0cae1375afe80b337ff6b7ee,S007,2
21bc1bda0cae1375afe80b337ff6b7ee,S025,4
21bc1bda0cae1375afe80b337ff6b7ee,S002,3
21bc1bda0cae1375afe80b337ff6b7ee,S039,4
21bc1bda0cae1375afe80b337ff6b7ee,S011,3
21bc1bda0cae1375afe80b337ff6b7ee,S028,3
64a9a61c15950aef42f605c2cbca6d38,S031,1
64a9a61c15950aef42f605c2cbca6d38,S003,2
64a9a61c15950aef42f605c2cbca6d38,S028,1
64a9a61c15950aef42f605c2cbca6d38,S007,2
64a9a61c15950aef42f605c2cbca6d38,S044,2
64a9a61c15950aef42f605c2cbca6d38,S022,1
64a9a61c15950aef42f605c2cbca6d38,S016,2
3c2202bab9d59ad7f9d1baddb64598ec,S044,4
3c2202bab9d59ad7f9d1baddb64598ec,S028,5
3c2202bab9d59ad7f9d1baddb64598ec,S018,4
3c2202bab9d59ad7f9d1baddb64598ec,S014,4
3c2202bab9d59ad7f9d1baddb64598ec,S036,4
3c2202bab9d59ad7f9d1baddb64598ec,S019,5
3c2202bab9d59ad7f9d1baddb64598ec,S039,5
3c2202bab9d59ad7f9d1baddb64598ec,S007,4
3c2202bab9d59ad7f9d1baddb64598ec,S001,4
3c2202bab9d59ad7f9d1baddb64598ec,S030,5
3c2202bab9d59ad7f9d1baddb64598ec,S016,4
cd435d23dbf045f4c1d7d191ed7fb995,S042,3
cd435d23dbf045f4c1d7d191ed7fb995,S015,2
cd435d23dbf045f4c1d7d191ed7fb995,S019,2
cd435d23dbf045f4c1d7d191ed7fb995,S016,2
cd435d23dbf045f4c1d7d191ed7fb995,S002,2
cd435d23dbf045f4c1d7d191ed7fb995,S010,2
8a6701f6998cb179abe4bb2a940a2bb0,S019,5
8a6701f6998cb179abe4bb2a940a2bb0,S009,4
8a6701f6998cb179abe4bb2a940a2bb0,S031,4
8a6701f6998cb179abe4bb2a940a2bb0,S030,4
8a6701f6998cb179abe4bb2a940a2bb0,S035,5
8a6701f6998cb179abe4bb2a940a2bb0,S001,5
8a6701f6998cb179abe4bb2a940a2bb0,S036,5
8a6701f6998cb179abe4bb2a940a2bb0,S008,4
8a6701f6998cb179abe4bb2a940a2bb0,S018,4
8a6701f6998cb179abe4bb2a940a2bb0,S040,3
8a6701f6998cb179abe4bb2a940a2bb0,S027,4
cbcc96ef6c5255c36a774dd5fb293c3d,S035,2
cbcc96ef6c5255c36a774dd5fb293c3d,S018,2
cbcc96ef6c5255c36a774dd5fb293c3d,S005,1
cbcc96ef6c5255c36a774dd5fb293c3d,S006,1
cbcc96ef6c5255c36a774dd5fb293c3d,S013,1
cbcc96ef6c5255c36a774dd5fb293c3d,S024,2
cbcc96ef6c5255c36a774dd5fb293c3d,S039,2
68872234e4bd8abcc2e3fe5a152a7afc,S002,3
68872234e4bd8abcc2e3fe5a152a7afc,S022,3
68872234e4bd8abcc2e3fe5a152a7afc,S038,1
68872234e4bd8abcc2e3fe5a152a7afc,S020,4
68872234e4bd8abcc2e3fe5a152a7afc,S006,3
68872234e4bd8abcc2e3fe5a152a7afc,S010,3
68872234e4bd8abcc2e3fe5a152a7afc,S034,3
68872234e4bd8abcc2e3fe5a152a7afc,S033,3
68872234e4bd8abcc2e3fe5a152a7afc,S040,3
68872234e4bd8abcc2e3fe5a152a7afc,S017,2
68872234e4bd8abcc2e3fe5a152a7afc,S023,5
bb108bb8536e8a4cc40a2279e4637676,S018,2
bb108bb8536e8a4cc40a2279e4637676,S040,4
bb108bb8536e8a4cc40a2279e4637676,S031,4
bb108bb8536e8a4cc40a2279e4637676,S010,2
bb108bb8536e8a4cc40a2279e4637676,S012,1
bb108bb8536e8a4cc40a2279e4637676,S028,3
bb108bb8536e8a4cc40a2279e4637676,S027,1
55f22b4d205918a80eaf4ef889ec74c4,S036,2
55f22b4d205918a80eaf4ef889ec74c4,S007,1
55f22b4d205918a80eaf4ef889ec74c4,S043,2
55f22b4d205918a80eaf4ef889ec74c4,S045,1
55f22b4d205918a80eaf4ef889ec74c4,S031,3
55f22b4d205918a80eaf4ef889ec74c4,S012,3
40a432c939b07f1bb21d32c13da50813,S033,3
40a432c939b07f1bb21d32c13da50813,S027,3
40a432c939b07f1bb21d32c13da50813,S032,3
40a432c939b07f1bb21d32c13da50813,S045,2
40a432c939b07f1bb21d32c13da50813,S026,2
40a432c939b07f1bb21d32c13da50813,S005,2
40a432c939b07f1bb21d32c13da50813,S021,2
40a432c939b07f1bb21d32c13da50813,S008,1
40a432c939b07f1bb21d32c13da50813,S022,2
40a432c939b07f1bb21d32c13da50813,S039,3
2b3187b9e91fc5eaeeffd6f6a27368f0,S002,1
2b3187b9e91fc5eaeeffd6f6a27368f0,S025,2
2b3187b9e91fc5eaeeffd6f6a27368f0,S009,2
2b3187b9e91fc5eaeeffd6f6a27368f0,S016,1
2b3187b9e91fc5eaeeffd6f6a27368f0,S023,2
dd6896bf013f8ef2cbf18f7627d6da59,S033,3
dd6896bf013f8ef2cbf18f7627d6da59,S034,3
dd6896bf013f8ef2cbf18f7627d6da59,S010,2
dd6896bf013f8ef2cbf18f7627d6da59,S014,3
dd6896bf013f8ef2cbf18f7627d6da59,S019,2
dd6896bf013f8ef2cbf18f7627d6da59,S006,2
dd6896bf013f8ef2cbf18f7627d6da59,S008,3
dd6896bf013f8ef2cbf18f7627d6da59,S002,3
9c2ace1893426a3f6bcd3e799013a254,S025,3
9c2ace1893426a3f6bcd3e799013a254,S011,5
9c2ace1893426a3f6bcd3e799013a254,S019,4
9c2ace1893426a3f6bcd3e799013a254,S021,3
9c2ace1893426a3f6bcd3e799013a254,S026,5
9c2ace1893426a3f6bcd3e799013a254,S045,4
9c2ace1893426a3f6bcd3e799013a254,S037,4
9c2ace1893426a3f6bcd3e799013a254,S027,3
9c2ace1893426a3f6bcd3e799013a254,S028,4
9c2ace1893426a3f6bcd3e799013a254,S043,5
9c2ace1893426a3f6bcd3e799013a254,S012,5
9c2ace1893426a3f6bcd3e799013a254,S034,3
9c2ace1893426a3f6bcd3e799013a254,S015,4
9c2ace1893426a3f6bcd3e799013a254,S002,5
9c2ace1893426a3f6bcd3e799013a254,S007,5
54d880cb841c32a044a6c04ed45771d1,S027,1
54d880cb841c32a044a6c04ed45771d1,S030,2
54d880cb841c32a044a6c04ed45771d1,S036,1
54d880cb841c32a044a6c04ed45771d1,S022,2
54d880cb841c32a044a6c04ed45771d1,S014,2
54d880cb841c32a044a6c04ed45771d1,S039,1
7dcfb6f3751fdd42455672a44ca9da63,S018,4
7dcfb6f3751fdd42455672a44ca9da63,S029,5
7dcfb6f3751fdd42455672a44ca9da63,S038,4
7dcfb6f3751fdd42455672a44ca9da63,S042,4
7dcfb6f3751fdd42455672a44ca9da63,S003,5
7dcfb6f3751fdd42455672a44ca9da63,S044,3
7dcfb6f3751fdd42455672a44ca9da63,S031,2
7dcfb6f3751fdd42455672a44ca9da63,S009,4
7dcfb6f3751fdd42455672a44ca9da63,S016,5
7dcfb6f3751fdd42455672a44ca9da63,S039,4
2c79f2ab9b99d18e2b7563233ada5cec,S036,5
2c79f2ab9b99d18e2b7563233ada5cec,S020,5
2c79f2ab9b99d18e2b7563233ada5cec,S035,4
2c79f2ab9b99d18e2b7563233ada5cec,S002,4
2c79f2ab9b99d18e2b7563233ada5cec,S042,5
2c79f2ab9b99d18e2b7563233ada5cec,S005,4
2c79f2ab9b99d18e2b7563233ada5cec,S030,4
2c79f2ab9b99d18e2b7563233ada5cec,S012,5
2c79f2ab9b99d18e2b7563233ada5cec,S008,4
2c79f2ab9b99d18e2b7563233ada5cec,S003,3
2c79f2ab9b99d18e2b7563233ada5cec,S014,4
0ede933db0e4ea4bae67bb85552fd5e0,S022,4
0ede933db0e4ea4bae67bb85552fd5e0,S033,5
0ede933db0e4ea4bae67bb85552fd5e0,S041,5
0ede933db0e4ea4bae67bb85552fd5e0,S001,4
0ede933db0e4ea4bae67bb85552fd5e0,S013,3
0ede933db0e4ea4bae67bb85552fd5e0,S017,4
0ede933db0e4ea4bae67bb85552fd5e0,S012,5
0ede933db0e4ea4bae67bb85552fd5e0,S021,3
0ede933db0e4ea4bae67bb85552fd5e0,S024,4
0ede933db0e4ea4bae67bb85552fd5e0,S004,3
1d4a3895c2ad7d89522bd9351e961350,S042,2
1d4a3895c2ad7d89522bd9351e961350,S025,2
1d4a3895c2ad7d89522bd9351e961350,S005,2
1d4a3895c2ad7d89522bd9351e961350,S035,1
1d4a3895c2ad7d89522bd9351e961350,S004,1
1d4a3895c2ad7d89522bd9351e961350,S044,1
1d4a3895c2ad7d89522bd9351e961350,S039,1
caa035940d35b055c1663f298fb3533f,S003,3
caa035940d35b055c1663f298fb3533f,S024,3
caa035940d35b055c1663f298fb3533f,S038,4
caa035940d35b055c1663f298fb3533f,S002,3
caa035940d35b055c1663f298fb3533f,S035,2
caa035940d35b055c1663f298fb3533f,S030,2
caa035940d35b055c1663f298fb3533f,S011,4
caa035940d35b055c1663f298fb3533f,S009,3
caa035940d35b055c1663f298fb3533f,S010,4
be3153f4f610d21c7ad87772b5f0df35,S029,2
be3153f4f610d21c7ad87772b5f0df35,S045,4
be3153f4f610d21c7ad87772b5f0df35,S030,4
be3153f4f610d21c7ad87772b5f0df35,S002,5
be3153f4f610d21c7ad87772b5f0df35,S033,4
be3153f4f610d21c7ad87772b5f0df35,S007,5
be3153f4f610d21c7ad87772b5f0df35,S035,4
be3153f4f610d21c7ad87772b5f0df35,S004,4
be3153f4f610d21c7ad87772b5f0df35,S021,4
be3153f4f610d21c7ad87772b5f0df35,S044,4
73e40193b499110db9304374bba4de93,S037,4
73e40193b499110db9304374bba4de93,S030,5
73e40193b499110db9304374bba4de93,S029,3
73e40193b499110db9304374bba4de93,S033,5
73e40193b499110db9304374bba4de93,S034,3
73e40193b499110db9304374bba4de93,S045,3
73e40193b499110db9304374bba4de93,S021,4
73e40193b499110db9304374bba4de93,S013,3
73e40193b499110db9304374bba4de93,S002,2
73e40193b499110db9304374bba4de93,S023,2
bf2c8b889dc1ba8a645f512e9d7a1734,S012,4
bf2c8b889dc1ba8a645f512e9d7a1734,S031,5
bf2c8b889dc1ba8a645f512e9d7a1734,S024,4
bf2c8b889dc1ba8a645f512e9d7a1734,S015,3
bf2c8b889dc1ba8a645f512e9d7a1734,S033,4
bf2c8b889dc1ba8a645f512e9d7a1734,S044,4
bf2c8b889dc1ba8a645f512e9d7a1734,S042,4
bf2c8b889dc1ba8a645f512e9d7a1734,S006,4
bf2c8b889dc1ba8a645f512e9d7a1734,S004,5
bf2c8b889dc1ba8a645f512e9d7a1734,S008,4
bf2c8b889dc1ba8a645f512e9d7a1734,S020,4
a4f26e933db37897ddd7a51844cb9263,S032,1
a4f26e933db37897ddd7a51844cb9263,S037,2
a4f26e933db37897ddd7a51844cb9263,S023,2
a4f26e933db37897ddd7a51844cb9263,S045,2
a4f26e933db37897ddd7a51844cb9263,S038,4
a4f26e933db37897ddd7a51844cb9263,S022,2
cb4e506feb4fa07c543198edb32cc466,S023,2
cb4e506feb4fa07c543198edb32cc466,S025,3
cb4e506feb4fa07c543198edb32cc466,S018,5
cb4e506feb4fa07c543198edb32cc466,S034,4
cb4e506feb4fa07c543198edb32cc466,S013,4
cb4e506feb4fa07c543198edb32cc466,S029,4
cb4e506feb4fa07c543198edb32cc466,S035,5
cb4e506feb4fa07c543198edb32cc466,S026,5
cb4e506feb4fa07c543198edb32cc466,S038,4
cb4e506feb4fa07c543198edb32cc466,S043,3
cb4e506feb4fa07c543198edb32cc466,S012,4
d3a6ce32b9b0b847365e172cb3131019,S041,5
d3a6ce32b9b0b847365e172cb3131019,S006,4
d3a6ce32b9b0b847365e172cb3131019,S037,5
d3a6ce32b9b0b847365e172cb3131019,S021,4
d3a6ce32b9b0b847365e172cb3131019,S023,5
d3a6ce32b9b0b847365e172cb3131019,S019,3
d3a6ce32b9b0b847365e172cb3131019,S025,3
d3a6ce32b9b0b847365e172cb3131019,S020,4
d3a6ce32b9b0b847365e172cb3131019,S043,3
d3a6ce32b9b0b847365e172cb3131019,S010,3
d3a6ce32b9b0b847365e172cb3131019,S027,4
d3a6ce32b9b0b847365e172cb3131019,S002,4
d3a6ce32b9b0b847365e172cb3131019,S015,5
d3a6ce32b9b0b847365e172cb3131019,S017,5
58a5a5779f5a2c0fbee4fcf5a6315a39,S001,2
58a5a5779f5a2c0fbee4fcf5a6315a39,S040,3
58a5a5779f5a2c0fbee4fcf5a6315a39,S044,2
58a5a5779f5a2c0fbee4fcf5a6315a39,S038,2
58a5a5779f5a2c0fbee4fcf5a6315a39,S034,3
74dceb8a604627135c6f5da4a215ac47,S037,4
74dceb8a604627135c6f5da4a215ac47,S022,5
74dceb8a604627135c6f5da4a215ac47,S009,5
74dceb8a604627135c6f5da4a215ac47,S008,5
74dceb8a604627135c6f5da4a215ac47,S038,3
74dceb8a604627135c6f5da4a215ac47,S026,4
74dceb8a604627135c6f5da4a215ac47,S028,4
74dceb8a604627135c6f5da4a215ac47,S039,3
74dceb8a604627135c6f5da4a215ac47,S025,4
74dceb8a604627135c6f5da4a215ac47,S017,5
74dceb8a604627135c6f5da4a215ac47,S005,4
74dceb8a604627135c6f5da4a215ac47,S004,3
74dceb8a604627135c6f5da4a215ac47,S045,4
d328843ed2f85e1663c45866f3cfd97d,S002,5
d328843ed2f85e1663c45866f3cfd97d,S039,3
d328843ed2f85e1663c45866f3cfd97d,S043,3
d328843ed2f85e1663c45866f3cfd97d,S021,4
d328843ed2f85e1663c45866f3cfd97d,S042,5
d328843ed2f85e1663c45866f3cfd97d,S009,2
d328843ed2f85e1663c45866f3cfd97d,S037,4
d328843ed2f85e1663c45866f3cfd97d,S014,5
d328843ed2f85e1663c45866f3cfd97d,S017,3
d328843ed2f85e1663c45866f3cfd97d,S027,4
d328843ed2f85e1663c45866f3cfd97d,S022,4
8fb587ae629fcdede4efb6005e1fc6e6,S024,1
8fb587ae629fcdede4efb6005e1fc6e6,S023,3
8fb587ae629fcdede4efb6005e1fc6e6,S044,1
8fb587ae629fcdede4efb6005e1fc6e6,S001,2
8fb587ae629fcdede4efb6005e1fc6e6,S020,2
8fb587ae629fcdede4efb6005e1fc6e6,S038,1
8fb587ae629fcdede4efb6005e1fc6e6,S010,2
de786798cd2ada4e677519f7e71dec9a,S034,2
de786798cd2ada4e677519f7e71dec9a,S008,3
de786798cd2ada4e677519f7e71dec9a,S003,2
de786798cd2ada4e677519f7e71dec9a,S020,2
de786798cd2ada4e677519f7e71dec9a,S001,2
ed02a5d7ef002a41e8224adb9e72a040,S019,2
ed02a5d7ef002a41e8224adb9e72a040,S004,3
ed02a5d7ef002a41e8224adb9e72a040,S006,3
ed02a5d7ef002a41e8224adb9e72a040,S014,3
ed02a5d7ef002a41e8224adb9e72a040,S031,3
ed02a5d7ef002a41e8224adb9e72a040,S018,2
ed02a5d7ef002a41e8224adb9e72a040,S041,4
ed02a5d7ef002a41e8224adb9e72a040,S021,3
ed02a5d7ef002a41e8224adb9e72a040,S036,3
dc9d59f0b6b10a82fd8d2b8d345199fd,S033,2
dc9d59f0b6b10a82fd8d2b8d345199fd,S002,2
dc9d59f0b6b10a82fd8d2b8d345199fd,S043,4
dc9d59f0b6b10a82fd8d2b8d345199fd,S039,5
dc9d59f0b6b10a82fd8d2b8d345199fd,S041,4
dc9d59f0b6b10a82fd8d2b8d345199fd,S015,3
dc9d59f0b6b10a82fd8d2b8d345199fd,S005,5
dc9d59f0b6b10a82fd8d2b8d345199fd,S014,5
dc9d59f0b6b10a82fd8d2b8d345199fd,S020,3
dc9d59f0b6b10a82fd8d2b8d345199fd,S034,4
dc9d59f0b6b10a82fd8d2b8d345199fd,S025,4
dc9d59f0b6b10a82fd8d2b8d345199fd,S023,4
46ffbf0dbbb734a795570a69872e772c,S043,4
46ffbf0dbbb734a795570a69872e772c,S026,4
46ffbf0dbbb734a795570a69872e772c,S001,3
46ffbf0dbbb734a795570a69872e772c,S036,3
46ffbf0dbbb734a795570a69872e772c,S007,3
46ffbf0dbbb734a795570a69872e772c,S012,5
46ffbf0dbbb734a795570a69872e772c,S002,3
46ffbf0dbbb734a795570a69872e772c,S028,3
46ffbf0dbbb734a795570a69872e772c,S005,3
7fd2d4b2168197f5e9ad46c2d4c71adc,S030,4
7fd2d4b2168197f5e9ad46c2d4c71adc,S032,3
7fd2d4b2168197f5e9ad46c2d4c71adc,S022,5
7fd2d4b2168197f5e9ad46c2d4c71adc,S010,3
7fd2d4b2168197f5e9ad46c2d4c71adc,S033,5
7fd2d4b2168197f5e9ad46c2d4c71adc,S038,4
7fd2d4b2168197f5e9ad46c2d4c71adc,S015,3
7fd2d4b2168197f5e9ad46c2d4c71adc,S036,5
7fd2d4b2168197f5e9ad46c2d4c71adc,S005,4
7fd2d4b2168197f5e9ad46c2d4c71adc,S007,5
7fd2d4b2168197f5e9ad46c2d4c71adc,S012,4
7fd2d4b2168197f5e9ad46c2d4c71adc,S042,3
7fd2d4b2168197f5e9ad46c2d4c71adc,S039,3
ec3a6319a1f06a9a8aabb8ebf57f591a,S019,3
ec3a6319a1f06a9a8aabb8ebf57f591a,S005,3
ec3a6319a1f06a9a8aabb8ebf57f591a,S017,4
ec3a6319a1f06a9a8aabb8ebf57f591a,S044,5
ec3a6319a1f06a9a8aabb8ebf57f591a,S016,5
ec3a6319a1f06a9a8aabb8ebf57f591a,S001,4
ec3a6319a1f06a9a8aabb8ebf57f591a,S024,3
ec3a6319a1f06a9a8aabb8ebf57f591a,S041,3
